# cell_vol, cell_centerx, cell_centery, x points for cell, y points for cell
3.68085e-05 0.721545 -0.0349008 0.728282 0.714568 0.728551 0.714835 -101 -101 -0.0328778 -0.0342646 -0.0355179 -0.0369371 -101 -101
3.81641e-05 0.707661 -0.0363076 0.714568 0.700516 0.714835 0.700782 -101 -101 -0.0342646 -0.0356586 -0.0369371 -0.0383641 -101 -101
3.9258e-05 0.693476 -0.0377126 0.700516 0.686185 0.700782 0.686447 -101 -101 -0.0356586 -0.0370519 -0.0383641 -0.0397729 -101 -101
4.03017e-05 0.678991 -0.0391132 0.686185 0.67155 0.686447 0.671808 -101 -101 -0.0370519 -0.0384446 -0.0397729 -0.0411807 -101 -101
4.11916e-05 0.66423 -0.0405093 0.67155 0.656669 0.671808 0.656922 -101 -101 -0.0384446 -0.0398288 -0.0411807 -0.0425801 -101 -101
4.21351e-05 0.649215 -0.0418965 0.656669 0.641525 0.656922 0.641773 -101 -101 -0.0398288 -0.0412038 -0.0425801 -0.0439704 -101 -101
4.29365e-05 0.633964 -0.0432707 0.641525 0.626172 0.641773 0.626415 -101 -101 -0.0412038 -0.0425619 -0.0439704 -0.045344 -101 -101
4.37597e-05 0.618502 -0.0446272 0.626172 0.610605 0.626415 0.610842 -101 -101 -0.0425619 -0.0439011 -0.045344 -0.0466988 -101 -101
4.44194e-05 0.602851 -0.04596 0.610605 0.594873 0.610842 0.595104 -101 -101 -0.0439011 -0.0452147 -0.0466988 -0.0480235 -101 -101
4.49542e-05 0.58704 -0.047262 0.594873 0.578982 0.595104 0.579205 -101 -101 -0.0452147 -0.0464992 -0.0480235 -0.0493101 -101 -101
4.53041e-05 0.571085 -0.0485301 0.578982 0.562971 0.579205 0.563187 -101 -101 -0.0464992 -0.0477487 -0.0493101 -0.0505616 -101 -101
4.55969e-05 0.555021 -0.0497609 0.562971 0.546862 0.563187 0.547069 -101 -101 -0.0477487 -0.0489589 -0.0505616 -0.0517737 -101 -101
4.58012e-05 0.538873 -0.0509497 0.546862 0.530684 0.547069 0.530882 -101 -101 -0.0489589 -0.0501245 -0.0517737 -0.0529412 -101 -101
4.59226e-05 0.522672 -0.0520916 0.530684 0.514467 0.530882 0.514656 -101 -101 -0.0501245 -0.0512406 -0.0529412 -0.0540593 -101 -101
4.59614e-05 0.506445 -0.0531815 0.514467 0.498239 0.514656 0.498418 -101 -101 -0.0512406 -0.0523027 -0.0540593 -0.0551226 -101 -101
4.58757e-05 0.490222 -0.0542135 0.498239 0.482028 0.498418 0.482197 -101 -101 -0.0523027 -0.053306 -0.0551226 -0.0561227 -101 -101
4.56638e-05 0.474031 -0.0551836 0.482028 0.465866 0.482197 0.466025 -101 -101 -0.053306 -0.054246 -0.0561227 -0.0570594 -101 -101
4.53878e-05 0.4579 -0.0560883 0.465866 0.449777 0.466025 0.449923 -101 -101 -0.054246 -0.0551189 -0.0570594 -0.0579289 -101 -101
4.50093e-05 0.441858 -0.0569238 0.449777 0.433796 0.449923 0.43393 -101 -101 -0.0551189 -0.0559202 -0.0579289 -0.0587268 -101 -101
4.45843e-05 0.425934 -0.0576862 0.433796 0.41794 0.43393 0.418062 -101 -101 -0.0559202 -0.056647 -0.0587268 -0.0594502 -101 -101
4.40523e-05 0.410154 -0.0583722 0.41794 0.402249 0.418062 0.402358 -101 -101 -0.056647 -0.0572957 -0.0594502 -0.0600954 -101 -101
4.34134e-05 0.394548 -0.0589764 0.402249 0.386733 0.402358 0.386828 -101 -101 -0.0572957 -0.057864 -0.0600954 -0.0606505 -101 -101
4.25865e-05 0.379134 -0.0594961 0.386733 0.371432 0.386828 0.371513 -101 -101 -0.057864 -0.0583491 -0.0606505 -0.061121 -101 -101
4.17334e-05 0.363937 -0.0599317 0.371432 0.356354 0.371513 0.35642 -101 -101 -0.0583491 -0.0587497 -0.061121 -0.061507 -101 -101
4.07881e-05 0.348981 -0.060282 0.356354 0.341537 0.35642 0.341587 -101 -101 -0.0587497 -0.0590641 -0.061507 -0.0618069 -101 -101
3.98549e-05 0.334286 -0.0605459 0.341537 0.32698 0.341587 0.327015 -101 -101 -0.0590641 -0.0592918 -0.0618069 -0.0620204 -101 -101
3.88143e-05 0.319873 -0.0607229 0.32698 0.312727 0.327015 0.312746 -101 -101 -0.0592918 -0.0594321 -0.0620204 -0.0621465 -101 -101
3.78251e-05 0.305757 -0.0608126 0.312727 0.298764 0.312746 0.298766 -101 -101 -0.0594321 -0.0594854 -0.0621465 -0.0621854 -101 -101
3.66597e-05 0.291959 -0.0608141 0.298764 0.285143 0.298766 0.285128 -101 -101 -0.0594854 -0.0594524 -0.0621854 -0.062132 -101 -101
3.55525e-05 0.278485 -0.0607284 0.285143 0.271835 0.285128 0.271803 -101 -101 -0.0594524 -0.059334 -0.062132 -0.0619935 -101 -101
3.43362e-05 0.265349 -0.0605583 0.271835 0.258889 0.271803 0.258838 -101 -101 -0.059334 -0.059132 -0.0619935 -0.0617719 -101 -101
3.31708e-05 0.252569 -0.0603057 0.258889 0.246293 0.258838 0.246225 -101 -101 -0.059132 -0.0588482 -0.0617719 -0.0614689 -101 -101
3.20243e-05 0.24014 -0.0599725 0.246293 0.23405 0.246225 0.233963 -101 -101 -0.0588482 -0.0584845 -0.0614689 -0.0610864 -101 -101
3.0792e-05 0.228084 -0.0595617 0.23405 0.2222 0.233963 0.222095 -101 -101 -0.0584845 -0.0580448 -0.0610864 -0.0606285 -101 -101
2.968e-05 0.216402 -0.0590757 0.2222 0.210706 0.222095 0.210581 -101 -101 -0.0580448 -0.0575304 -0.0606285 -0.0600963 -101 -101
2.85477e-05 0.205084 -0.0585171 0.210706 0.199585 0.210581 0.19944 -101 -101 -0.0575304 -0.056945 -0.0600963 -0.059494 -101 -101
2.74273e-05 0.194148 -0.0578932 0.199585 0.188865 0.19944 0.1887 -101 -101 -0.056945 -0.0562936 -0.059494 -0.058838 -101 -101
2.64753e-05 0.183601 -0.0572073 0.188865 0.178512 0.1887 0.178325 -101 -101 -0.0562936 -0.0555776 -0.058838 -0.0581179 -101 -101
2.55364e-05 0.17342 -0.0564589 0.178512 0.168525 0.178325 0.168316 -101 -101 -0.0555776 -0.0548004 -0.0581179 -0.0573375 -101 -101
2.45658e-05 0.163613 -0.0556523 0.168525 0.158921 0.168316 0.158689 -101 -101 -0.0548004 -0.0539673 -0.0573375 -0.0565017 -101 -101
2.35885e-05 0.154192 -0.0547925 0.158921 0.149706 0.158689 0.149451 -101 -101 -0.0539673 -0.0530832 -0.0565017 -0.0556156 -101 -101
2.27022e-05 0.145144 -0.0538826 0.149706 0.14085 0.149451 0.140571 -101 -101 -0.0530832 -0.0521491 -0.0556156 -0.0546803 -101 -101
2.18417e-05 0.136452 -0.0529248 0.14085 0.132346 0.140571 0.132041 -101 -101 -0.0521491 -0.0511686 -0.0546803 -0.0536991 -101 -101
2.09773e-05 0.128112 -0.0519232 0.132346 0.124197 0.132041 0.123867 -101 -101 -0.0511686 -0.0501463 -0.0536991 -0.0526767 -101 -101
2.0126e-05 0.120127 -0.0508821 0.124197 0.116402 0.123867 0.116044 -101 -101 -0.0501463 -0.0490862 -0.0526767 -0.0516171 -101 -101
1.92933e-05 0.112492 -0.0498056 0.116402 0.108956 0.116044 0.108569 -101 -101 -0.0490862 -0.0479923 -0.0516171 -0.0505242 -101 -101
1.84879e-05 0.1052 -0.048697 0.108956 0.101848 0.108569 0.101432 -101 -101 -0.0479923 -0.0468679 -0.0505242 -0.0494011 -101 -101
1.74775e-05 0.0982589 -0.0475451 0.101848 0.0950675 0.101432 0.0946332 -101 -101 -0.0468679 -0.0457156 -0.0494011 -0.0481823 -101 -101
1.62175e-05 0.0916322 -0.046342 0.0950675 0.0886009 0.0946332 0.0881527 -101 -101 -0.0457156 -0.0445376 -0.0481823 -0.0469146 -101 -101
1.49571e-05 0.0853105 -0.0451081 0.0886009 0.0824392 0.0881527 0.0819778 -101 -101 -0.0445376 -0.0433365 -0.0469146 -0.0456255 -101 -101
1.37722e-05 0.0792913 -0.0438537 0.0824392 0.0765768 0.0819778 0.0761027 -101 -101 -0.0433365 -0.0421156 -0.0456255 -0.0443184 -101 -101
1.26686e-05 0.0735669 -0.0425815 0.0765768 0.0710042 0.0761027 0.0705179 -101 -101 -0.0421156 -0.0408772 -0.0443184 -0.0429956 -101 -101
1.16396e-05 0.0681283 -0.0412939 0.0710042 0.065713 0.0705179 0.0652151 -101 -101 -0.0408772 -0.0396238 -0.0429956 -0.0416596 -101 -101
1.06847e-05 0.0629666 -0.0399932 0.065713 0.0606934 0.0652151 0.0601843 -101 -101 -0.0396238 -0.0383573 -0.0416596 -0.0403121 -101 -101
9.80019e-06 0.0580717 -0.038681 0.0606934 0.0559355 0.0601843 0.0554156 -101 -101 -0.0383573 -0.0370794 -0.0403121 -0.0389549 -101 -101
8.98007e-06 0.0534342 -0.0373591 0.0559355 0.0514304 0.0554156 0.0509001 -101 -101 -0.0370794 -0.0357918 -0.0389549 -0.0375896 -101 -101
8.22425e-06 0.0490445 -0.0360288 0.0514304 0.0471676 0.0509001 0.0466273 -101 -101 -0.0357918 -0.0344955 -0.0375896 -0.0362171 -101 -101
7.52814e-06 0.0448923 -0.0346908 0.0471676 0.0431371 0.0466273 0.042587 -101 -101 -0.0344955 -0.0331911 -0.0362171 -0.0348381 -101 -101
6.88626e-06 0.0409681 -0.0333459 0.0431371 0.0393302 0.042587 0.0387704 -101 -101 -0.0331911 -0.0318795 -0.0348381 -0.0334532 -101 -101
6.28238e-06 0.0372669 -0.0319962 0.0393302 0.0357457 0.0387704 0.0351764 -101 -101 -0.0318795 -0.0305641 -0.0334532 -0.032066 -101 -101
5.72627e-06 0.0337844 -0.030644 0.0357457 0.0323759 0.0351764 0.0317973 -101 -101 -0.0305641 -0.029246 -0.032066 -0.0306776 -101 -101
5.21519e-06 0.0305129 -0.0292903 0.0323759 0.0292132 0.0317973 0.0286253 -101 -101 -0.029246 -0.0279262 -0.0306776 -0.0292889 -101 -101
4.74959e-06 0.0274437 -0.0279355 0.0292132 0.0262482 0.0286253 0.025651 -101 -101 -0.0279262 -0.0266046 -0.0292889 -0.0278997 -101 -101
4.32574e-06 0.0245677 -0.0265795 0.0262482 0.0234718 0.025651 0.0228653 -101 -101 -0.0266046 -0.025281 -0.0278997 -0.0265095 -101 -101
3.94719e-06 0.021874 -0.0252204 0.0234718 0.0208714 0.0228653 0.0202554 -101 -101 -0.025281 -0.0239524 -0.0265095 -0.0251152 -101 -101
3.60696e-06 0.0193512 -0.0238553 0.0208714 0.0184371 0.0202554 0.0178113 -101 -101 -0.0239524 -0.022616 -0.0251152 -0.0237137 -101 -101
3.28125e-06 0.016997 -0.0224852 0.0184371 0.0161741 0.0178113 0.0155383 -101 -101 -0.022616 -0.021277 -0.0237137 -0.0223101 -101 -101
2.96956e-06 0.0148166 -0.0211165 0.0161741 0.0140878 0.0155383 0.0134419 -101 -101 -0.021277 -0.0199426 -0.0223101 -0.0209121 -101 -101
2.69313e-06 0.0128076 -0.0197518 0.0140878 0.0121676 0.0134419 0.0115116 -101 -101 -0.0199426 -0.018611 -0.0209121 -0.0195174 -101 -101
2.45144e-06 0.0109589 -0.018388 0.0121676 0.0104019 0.0115116 0.00973556 -101 -101 -0.018611 -0.0172781 -0.0195174 -0.0181215 -101 -101
2.24221e-06 0.00925922 -0.0170199 0.0104019 0.00877999 0.00973556 0.0081031 -101 -101 -0.0172781 -0.0159379 -0.0181215 -0.0167178 -101 -101
2.0489e-06 0.00770368 -0.0156449 0.00877999 0.00730267 0.0081031 0.0066153 -101 -101 -0.0159379 -0.0145919 -0.0167178 -0.0153079 -101 -101
1.8481e-06 0.00630083 -0.0142741 0.00730267 0.00598617 0.0066153 0.00528875 -101 -101 -0.0145919 -0.0132604 -0.0153079 -0.0139127 -101 -101
1.68442e-06 0.0050499 -0.0129134 0.00598617 0.00481744 0.00528875 0.0041015 -101 -101 -0.0132604 -0.0119392 -0.0139127 -0.0125165 -101 -101
2.94199e-06 0.00350065 -0.0108977 0.00481744 0.00288349 0.0041015 0.0021608 -101 -101 -0.0119392 -0.00930328 -0.0125165 -0.00976154 -101 -101
2.44351e-06 0.00183413 -0.00824256 0.00288349 0.0015016 0.0021608 0.000770689 -101 -101 -0.00930328 -0.0067572 -0.00976154 -0.00708761 -101 -101
2.06742e-06 0.000690065 -0.00568406 0.0015016 0.000605628 0.000770689 -0.000123603 -101 -101 -0.0067572 -0.00431673 -0.00708761 -0.00452511 -101 -101
1.74813e-06 7.81852e-06 -0.00327132 0.000605628 0.000135675 -0.000123603 -0.000582446 -101 -101 -0.00431673 -0.00205463 -0.00452511 -0.00215245 -101 -101
1.49773e-06 -0.000289038 -0.00105787 0.000135675 -0.000582446 -0.0007 0 -101 -101 -0.00205463 -0.00215245 -1.47074e-08 0 -101 -101
1.49833e-06 -0.000289055 0.00105828 0.000135645 -0.0007 -0.000582493 0 -101 -101 0.00205549 -1.47074e-08 0.00215323 0 -101 -101
1.74913e-06 7.68447e-06 0.00327283 0.000135645 0.000605419 -0.000582493 -0.000123862 -101 -101 0.00205549 0.00431899 0.00215323 0.00452725 -101 -101
2.05922e-06 0.00068784 0.00568143 0.000605419 0.0014974 -0.000123862 0.000766658 -101 -101 0.00431899 0.00674994 0.00452725 0.00708031 -101 -101
2.4614e-06 0.00183553 0.00824481 0.0014974 0.00289024 0.000766658 0.00216737 -101 -101 0.00674994 0.00931457 0.00708031 0.00977298 -101 -101
2.92376e-06 0.00350085 0.0109006 0.00289024 0.00481145 0.00216737 0.00409561 -101 -101 0.00931457 0.0119343 0.00977298 0.0125114 -101 -101
1.70341e-06 0.00505073 0.0129161 0.00481145 0.0059935 0.00409561 0.00529628 -101 -101 0.0119343 0.0132704 0.0125114 0.0139232 -101 -101
1.858e-06 0.00631233 0.0142872 0.0059935 0.00731802 0.00529628 0.00663089 -101 -101 0.0132704 0.0146072 0.0139232 0.0153241 -101 -101
2.02309e-06 0.00770988 0.0156515 0.00731802 0.00877714 0.00663089 0.00810028 -101 -101 0.0146072 0.0159355 0.0153241 0.0167153 -101 -101
2.23068e-06 0.00925193 0.0170145 0.00877714 0.0103903 0.00810028 0.00972382 -101 -101 0.0159355 0.0172701 0.0167153 0.0181129 -101 -101
2.46785e-06 0.0109531 0.0183848 0.0103903 0.0121676 0.00972382 0.0115116 -101 -101 0.0172701 0.0186127 0.0181129 0.0195191 -101 -101
2.71691e-06 0.0128163 0.0197591 0.0121676 0.0141048 0.0115116 0.0134592 -101 -101 0.0186127 0.0199552 0.0195191 0.0209253 -101 -101
2.97898e-06 0.0148372 0.0211306 0.0141048 0.0161979 0.0134592 0.0155623 -101 -101 0.0199552 0.021292 0.0209253 0.0223259 -101 -101
3.25759e-06 0.0170126 0.022495 0.0161979 0.0184445 0.0155623 0.0178188 -101 -101 0.021292 0.0226203 0.0223259 0.0237181 -101 -101
3.57878e-06 0.0193491 0.0238544 0.0184445 0.0208599 0.0178188 0.0202437 -101 -101 0.0226203 0.0239467 0.0237181 0.0251091 -101 -101
3.95059e-06 0.0218637 0.0252155 0.0208599 0.0234627 0.0202437 0.0228561 -101 -101 0.0239467 0.0252773 0.0251091 0.0265056 -101 -101
4.34765e-06 0.0245657 0.0265793 0.0234627 0.0262532 0.0228561 0.0256561 -101 -101 0.0252773 0.0266079 0.0265056 0.027903 -101 -101
4.77364e-06 0.0274563 0.027942 0.0262532 0.0292331 0.0256561 0.0286454 -101 -101 0.0266079 0.0279355 0.027903 0.0292987 -101 -101
5.23237e-06 0.0305379 0.0293015 0.0292331 0.0324057 0.0286454 0.0318273 -101 -101 0.0279355 0.0292585 0.0292987 0.0306907 -101 -101
5.72956e-06 0.033815 0.0306566 0.0324057 0.0357768 0.0318273 0.0352077 -101 -101 0.0292585 0.0305761 0.0306907 0.0320786 -101 -101
6.26938e-06 0.0372941 0.0320066 0.0357768 0.0393533 0.0352077 0.0387937 -101 -101 0.0305761 0.0318878 0.0320786 0.0334618 -101 -101
6.85751e-06 0.0409831 0.0333513 0.0393533 0.0431441 0.0387937 0.0425941 -101 -101 0.0318878 0.0331935 0.0334618 0.0348404 -101 -101
7.50861e-06 0.0448941 0.0346914 0.0431441 0.0471643 0.0425941 0.046624 -101 -101 0.0331935 0.0344945 0.0348404 0.036216 -101 -101
8.21628e-06 0.0490393 0.0360272 0.0471643 0.0514234 0.046624 0.0508931 -101 -101 0.0344945 0.0357899 0.036216 0.0375875 -101 -101
8.97857e-06 0.0534271 0.0373572 0.0514234 0.0559282 0.0508931 0.0554084 -101 -101 0.0357899 0.0370777 0.0375875 0.0389529 -101 -101
9.80066e-06 0.0580648 0.0386793 0.0559282 0.0606869 0.0554084 0.0601779 -101 -101 0.0370777 0.0383559 0.0389529 0.0403105 -101 -101
1.06867e-05 0.0629609 0.0399919 0.0606869 0.065708 0.0601779 0.0652101 -101 -101 0.0383559 0.0396228 0.0403105 0.0416584 -101 -101
1.16413e-05 0.068124 0.041293 0.065708 0.0710005 0.0652101 0.0705143 -101 -101 0.0396228 0.0408766 0.0416584 0.0429948 -101 -101
1.26688e-05 0.0735635 0.0425808 0.0710005 0.0765737 0.0705143 0.0760996 -101 -101 0.0408766 0.0421151 0.0429948 0.0443178 -101 -101
1.37735e-05 0.0792888 0.0438532 0.0765737 0.0824372 0.0760996 0.0819759 -101 -101 0.0421151 0.0433362 0.0443178 0.0456251 -101 -101
1.49612e-05 0.0853098 0.045108 0.0824372 0.0886012 0.0819759 0.0881531 -101 -101 0.0433362 0.0445377 0.0456251 0.0469145 -101 -101
1.62377e-05 0.0916368 0.0463428 0.0886012 0.0950763 0.0881531 0.0946421 -101 -101 0.0445377 0.0457172 0.0469145 0.0481838 -101 -101
1.75204e-05 0.0982764 0.0475479 0.0950763 0.101874 0.0946421 0.101458 -101 -101 0.0457172 0.0468722 0.0481838 0.0494051 -101 -101
1.85229e-05 0.105233 0.0487021 0.101874 0.108996 0.101458 0.10861 -101 -101 0.0468722 0.0479985 0.0494051 0.0505301 -101 -101
1.93008e-05 0.112534 0.0498117 0.108996 0.116447 0.10861 0.116089 -101 -101 0.0479985 0.0490926 0.0505301 0.0516232 -101 -101
2.01034e-05 0.120167 0.0508877 0.116447 0.124234 0.116089 0.123903 -101 -101 0.0490926 0.0501512 0.0516232 0.0526813 -101 -101
2.09353e-05 0.128141 0.0519269 0.124234 0.132368 0.123903 0.132063 -101 -101 0.0501512 0.0511714 0.0526813 0.0537015 -101 -101
2.18048e-05 0.136467 0.0529266 0.132368 0.140859 0.132063 0.14058 -101 -101 0.0511714 0.0521502 0.0537015 0.0546809 -101 -101
2.27222e-05 0.145158 0.0538838 0.140859 0.149725 0.14058 0.14947 -101 -101 0.0521502 0.053085 0.0546809 0.055617 -101 -101
2.36575e-05 0.154225 0.0547953 0.149725 0.158968 0.14947 0.158736 -101 -101 0.053085 0.0539717 0.055617 0.0565056 -101 -101
2.45429e-05 0.163657 0.0556559 0.158968 0.168565 0.158736 0.168356 -101 -101 0.0539717 0.0548039 0.0565056 0.0573403 -101 -101
2.54752e-05 0.17345 0.056461 0.168565 0.178531 0.168356 0.178344 -101 -101 0.0548039 0.0555791 0.0573403 0.0581188 -101 -101
2.64762e-05 0.183622 0.0572084 0.178531 0.188887 0.178344 0.188722 -101 -101 0.0555791 0.0562951 0.0581188 0.0588387 -101 -101
2.74903e-05 0.194185 0.057895 0.188887 0.199635 0.188722 0.19949 -101 -101 0.0562951 0.056948 0.0588387 0.0594961 -101 -101
2.84903e-05 0.205125 0.058519 0.199635 0.210738 0.19949 0.210613 -101 -101 0.056948 0.0575321 0.0594961 0.060097 -101 -101
2.9644e-05 0.216429 0.0590764 0.210738 0.222223 0.210613 0.222117 -101 -101 0.0575321 0.0580457 0.060097 0.0606283 -101 -101
3.0853e-05 0.228121 0.0595624 0.222223 0.234102 0.222117 0.234015 -101 -101 0.0580457 0.0584863 0.0606283 0.0610869 -101 -101
3.19552e-05 0.240182 0.0599732 0.234102 0.246325 0.234015 0.246257 -101 -101 0.0584863 0.0588491 0.0610869 0.0614683 -101 -101
3.31593e-05 0.252602 0.0603057 0.246325 0.258924 0.246257 0.258874 -101 -101 0.0588491 0.0591327 0.0614683 0.0617709 -101 -101
3.43462e-05 0.26539 0.0605581 0.258924 0.271883 0.258874 0.27185 -101 -101 0.0591327 0.0593346 0.0617709 0.0619923 -101 -101
3.54727e-05 0.278523 0.0607278 0.271883 0.285171 0.27185 0.285156 -101 -101 0.0593346 0.0594526 0.0619923 0.06213 -101 -101
3.66953e-05 0.291999 0.0608131 0.285171 0.298816 0.285156 0.298818 -101 -101 0.0594526 0.0594854 0.06213 0.062183 -101 -101
3.7736e-05 0.3058 0.0608112 0.298816 0.312761 0.298818 0.312779 -101 -101 0.0594854 0.0594319 0.062183 0.0621433 -101 -101
3.8813e-05 0.319915 0.0607208 0.312761 0.327031 0.312779 0.327065 -101 -101 0.0594319 0.0592911 0.0621433 0.062016 -101 -101
3.97602e-05 0.33433 0.0605432 0.327031 0.341575 0.327065 0.341626 -101 -101 0.0592911 0.0590634 0.062016 0.0618018 -101 -101
4.07443e-05 0.349024 0.0602787 0.341575 0.356403 0.341626 0.356469 -101 -101 0.0590634 0.0587486 0.0618018 0.0615006 -101 -101
4.1627e-05 0.363981 0.0599278 0.356403 0.371473 0.356469 0.371553 -101 -101 0.0587486 0.058348 0.0615006 0.0611139 -101 -101
4.25104e-05 0.379178 0.0594916 0.371473 0.386781 0.371553 0.386876 -101 -101 0.058348 0.0578623 0.0611139 0.0606422 -101 -101
4.32815e-05 0.394592 0.0589712 0.386781 0.40229 0.386876 0.402398 -101 -101 0.0578623 0.0572941 0.0606422 0.0600861 -101 -101
4.39244e-05 0.410197 0.0583657 0.40229 0.417988 0.402398 0.41811 -101 -101 0.0572941 0.0566449 0.0600861 0.0594371 -101 -101
4.43663e-05 0.425977 0.0576779 0.417988 0.433837 0.41811 0.433971 -101 -101 0.0566449 0.0559182 0.0594371 0.0587107 -101 -101
4.47727e-05 0.441901 0.0569138 0.433837 0.449823 0.433971 0.449969 -101 -101 0.0559182 0.0551164 0.0587107 0.0579092 -101 -101
4.5073e-05 0.457942 0.0560767 0.449823 0.465908 0.449969 0.466065 -101 -101 0.0551164 0.0542437 0.0579092 0.0570369 -101 -101
4.53228e-05 0.474073 0.0551703 0.465908 0.482073 0.466065 0.482241 -101 -101 0.0542437 0.0533033 0.0570369 0.056097 -101 -101
4.54737e-05 0.490265 0.0541987 0.482073 0.498282 0.482241 0.49846 -101 -101 0.0533033 0.0523 0.056097 0.0550942 -101 -101
4.55657e-05 0.506488 0.0531664 0.498282 0.51451 0.49846 0.514698 -101 -101 0.0523 0.0512378 0.0550942 0.0540336 -101 -101
